,smiles,logP,qed,SAS
549,O=c1c(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,0,0
550,CCCCCCCCCCO,0,0,0
551,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,0,0,0
552,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0,0,0
553,Cc1cc(C2CC2)nc(Nc2ccccc2)n1,0,0,0
554,NC(Cc1cc(I)c(Oc2ccc(O)cc2)c(I)c1)C(=O)O,0,0,0
555,O=[N+]([O-])c1ccccc1O,0,0,0
556,O=S(=O)(O)c1ccccc1,0,0,0
557,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,0,0,0
558,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,0,0,0
559,CCCCCCCCCCCCCCCC(=O)O[C@@H](CC(=O)[O-])C[N+](C)(C)C,0,0,0
560,CCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,0,0,0
561,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,0,0,0
562,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0,0,0
563,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0,0,0
564,COc1cc(O)cc2occ(-c3ccc(O)cc3O)c(=O)c12,0,0,0
565,CCCCC(=O)O,0,0,0
566,NC[C@H](N)C(=O)O,0,0,0
567,c1ccc2c(c1)CCCC2C1=NCCN1,0,0,0
568,COc1cc(-c2[o+]c3cc(O)cc(OC4OC(CO)C(O)C(O)C4O)c3cc2OC2OC(COC3OC(C)C(OC(=O)/C=C/c4ccc(O)cc4)C(O)C3O)C(O)C(O)C2O)cc(O)c1O,0,0,0
569,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)CC12C,0,0,0
570,O=c1[nH]cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,0,0,0
571,CC1C(=O)OC2CC34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C21O,0,0,0
572,COc1cc(O)c(C(=O)O)c(/C=C/c2ccccc2)c1,0,0,0
573,COc1ccc(CCc2cc(OC)cc(=O)o2)cc1,0,0,0
574,O=P(O)(O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0,0,0
575,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0,0,0
576,NC(CCC(O)=NC(CS)C(O)=NCC(=O)O)C(=O)O,0,0,0
577,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,0,0,0
578,CC(C)=CCc1c(O)cc2c(c1O)C(=O)CC(c1ccccc1)O2,0,0,0
579,CC(O)=Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0,0,0
580,CC(O)(P(=O)(O)O)P(=O)(O)O,0,0,0
581,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,0,0,0
582,COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12,0,0,0
583,O=C(O)CCCCC(=O)O,0,0,0
584,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,0,0,0
585,Nc1ccc(C(=O)O)c(O)c1,0,0,0
586,CCOC(=O)c1ccccc1C(=O)O,0,0,0
587,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,0,0,0
588,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,0,0,0
589,N=C(N)NC(=N)NCCc1ccccc1,0,0,0
590,C[N+](C)(C)CCOP(=O)([O-])OC[C@H](O)CO,0,0,0
591,O=C(CO)COP(=O)(O)O,0,0,0
592,CC(=O)CC(=O)CCC(=O)O,0,0,0
593,C/C=C(\C)C(=O)O,0,0,0
594,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,0,0,0
595,C=CC1C2=CCOC(=O)C2=COC1OC1OC(CO)C(O)C(O)C1O,0,0,0
596,O=C(O)[C@H](O)COP(=O)(O)O,0,0,0
597,O=C(O)C(O)COP(=O)(O)O,0,0,0
598,O=C(O)CNc1cc(O)cc(O)c1,0,0,0
599,O=C(O)/C=C/CCCCCCCCC(=O)O,0,0,0
600,COc1cc(C2c3c(cc(OC)c(O)c3OC)CC(CO)C2COC2OC(CO)C(O)C(O)C2O)cc(OC)c1O,0,0,0
601,CSc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,0,0,0
602,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0,0,0
603,O=C(O)CNC(=O)c1cccnc1,0,0,0
604,NC(=O)NC1NC(=O)NC1=O,0,0,0
605,CNC1(c2ccccc2Cl)CCCCC1=O,0,0,0
606,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0,0,0
607,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,0,0,0
608,C=Cc1ccc(O)c(OC)c1,0,0,0
609,COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)cc1,0,0,0
610,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0,0,0
611,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0,0,0
612,CCCCCC/C=C/CCCCCCCCCC(=O)O,0,0,0
613,CCCCCC/C=C\CCCCCCCCCC(=O)O,0,0,0
614,CC(=O)C1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C,0,0,0
615,N#CC[C@H](N)C(=O)O,0,0,0
616,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,0,0,0
617,CC(O)(CC(=O)O)CC(=O)OCC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c2=O)C(O)C(O)C1O,0,0,0
618,c1ccc(CN2CCNCC2)cc1,0,0,0
619,Cn1cncc1C[C@H](N)C(=O)O,0,0,0
620,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0,0,0
621,O=Cc1ccc2c(c1)OCO2,0,0,0
622,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,0,0,0
623,CC(C)CC(c1c(O)c(C=O)c(O)c(C=O)c1O)C1(C)CCC2C1C1C(CCC2(C)O)C1(C)C,0,0,0
624,CN(C)C(=O)Nc1ccc(Cl)cc1,0,0,0
625,COc1ccc(-c2cc(=O)c3c(O)cc(OC)cc3o2)cc1,0,0,0
626,CC(C)CCC[C@@H](C)C1CC[C@H]2[C@@H]3C(=O)C=C4CC(O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,0
627,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,0,0,0
628,CC(=O)OCC1OC(OC2C(O)COC(OC3C(O)C(C)(C)CC4C5=CCC6C7(C)CCC(OC8OC(C(=O)O)C(O)C(O)C8OC8OC(CO)C(O)C(O)C8OC8OC(CO)C(O)C(O)C8O)C(C)(CO)C7CCC6(C)C5(C)CCC43C)C2O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0,0,0
629,O=C(O)/C=C/c1c[nH]c2ccccc12,0,0,0
630,C=C(CCC=C(C)C)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)CC12C,0,0,0
631,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0,0,0
632,NC(=O)C[C@H](N)C(=O)O,0,0,0
633,N=C(O)CC(N)C(=O)O,0,0,0
634,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,0,0,0
635,OC1OC[C@@H](O)[C@H](O)[C@H]1O,0,0,0
636,C=CCCCCCCCCCCCC(O)CC(O)COC(C)=O,0,0,0
637,COc1cc(CCC(O)CC(=O)CCc2ccccc2)ccc1O,0,0,0
638,COc1ccc(C(=O)O)cc1OC,0,0,0
639,COc1c(-c2ccccc2)oc2c(ccc3occc32)c1=O,0,0,0
640,O=C1C(O)Oc2ccccc2N1O,0,0,0
641,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)c2cc1C,0,0,0
642,C[N+](C)(C)CC=O,0,0,0
643,CC(N)C(=O)O,0,0,0
644,C[C@H](N)C(=O)O,0,0,0
645,C[C@@H](N)C(=O)O,0,0,0
646,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,0,0
647,O=C1OC(=O)c2ccccc21,0,0,0
648,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0,0,0
649,Oc1c[nH]c2ccccc12,0,0,0
650,Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,0,0,0
651,O=C(O)c1ccc(OS(=O)(=O)O)cc1,0,0,0
652,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,0,0,0
653,O=C(O)c1cccc(O)c1O,0,0,0
654,N#CCc1c[nH]c2ccccc12,0,0,0
655,CC(=O)OC[C@H](N)C(=O)O,0,0,0
656,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,0,0,0
657,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,0,0,0
658,CC1=CC[C@H](C(C)(C)O)CC1,0,0,0
659,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,0,0
660,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,0,0,0
661,N#Cc1c(Cl)cccc1Cl,0,0,0
662,CCSCc1ccccc1OC(O)=NC,0,0,0
663,O[Cl+2](O)O,0,0,0
664,CN(C)N=O,0,0,0
665,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O,0,0,0
666,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,0,0,0
667,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,0,0,0
668,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,0,0,0
669,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,0,0,0
670,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0,0,0
671,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,0,0,0
672,COc1ccc(C=CC(=O)c2c(O)cc(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)cc2OC)cc1O,0,0,0
673,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0,0,0
674,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,0,0,0
675,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1,0,0,0
676,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,0,0,0
677,CN/C(=N\[N+](=O)[O-])NCc1cnc(Cl)s1,0,0,0
678,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,0,0,0
679,Nc1ccc(O)c([N+](=O)[O-])c1,0,0,0
680,NCCCC(=O)O,0,0,0
681,CCCCC(O)C(=O)O,0,0,0
682,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,0,0,0
683,OC1CCN2Cc3ccccc3N=C12,0,0,0
684,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,0,0,0
685,C=C(C)C(O)Cc1c(OC)ccc2ccc(=O)oc12,0,0,0
686,Cc1cn(C2CCC(CO)O2)c(=O)[nH]c1=O,0,0,0
687,Oc1ccc(Cl)cc1,0,0,0
688,C/C(=C/C(=O)O)C(=O)O,0,0,0
689,C/C(=C\C(=O)O)C(=O)O,0,0,0
690,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,0,0,0
691,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1C,0,0,0
692,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,0,0,0
693,CCCCCCC(O)CCCCCCCCCCC(=O)O,0,0,0
694,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0,0,0
695,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,0,0,0
696,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0,0,0
697,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,0,0,0
698,O=C(O)CCc1cccc(OS(=O)(=O)O)c1,0,0,0
699,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,0,0,0
700,CC(=O)NCCCNCCCCNCCCN,0,0,0
701,O=c1[nH]sc2ccccc12,0,0,0
702,OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0,0,0
703,COC(=O)c1ccccc1O,0,0,0
704,CCCCCC/C=C\CCCCCCCCCCCC(=O)O,0,0,0
705,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0,0,0
706,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,0,0,0
707,CN(C)CCc1ccc(O)cc1,0,0,0
708,O=c1nc2[nH][nH]cc-2c(=O)[nH]1,0,0,0
709,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,0,0,0
710,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,0,0,0
711,COc1cc(O)cc2c1C(=O)CC(c1ccccc1)O2,0,0,0
712,Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,0,0,0
713,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,0,0,0
714,Cn1c(N)nc2c3cccnc3ccc21,0,0,0
715,CC(C)C[C@H](N)C(=O)N[C@@H](C)C(=O)O,0,0,0
716,CCN(CC)CCOC(=O)c1ccc(N)cc1,0,0,0
717,CCCCCC1CCCC(=O)O1,0,0,0
718,CC(C)C[C@H](N)C(=O)O,0,0,0
719,O=C(O)CO,0,0,0
720,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c21,0,0,0
721,CC(O)=Nc1c(I)c(C(=O)O)c(I)c(C(O)=NCCO)c1I,0,0,0
722,CC(N)c1ccccc1,0,0,0
723,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0,0
724,CC(C)[C@@H]1CC[C@@H](C)CC1=O,0,0,0
725,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1,0,0,0
726,O=C1CC(C(=O)O)NC(=O)N1,0,0,0
727,O=C1C[C@@H](C(=O)O)NC(=O)N1,0,0,0
728,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,0,0,0
729,CC(C)=CCCC(C)(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,0,0,0
730,O=C(NC(Cc1cc(O)nc2ccccc12)C(=O)O)c1ccc(Cl)cc1,0,0,0
731,c1ccc2nc3ccccc3nc2c1,0,0,0
732,CCCCCCCCCCCCCCC(=O)O,0,0,0
733,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0,0,0
734,COc1ccc(C(=O)O)cc1,0,0,0
735,CCN=c1nc(OC)[nH]c(=NC(C)C)[nH]1,0,0,0
736,CC(=O)NCCCS(=O)(=O)O,0,0,0
737,COc1cc(C=O)cc(OC)c1O,0,0,0
738,CCCC(=O)c1cc(O)c(O)cc1O,0,0,0
739,Nc1ccc(S(N)(=O)=O)cc1,0,0,0
740,CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,0,0,0
741,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,0,0,0
742,CCOC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OCC,0,0,0
743,O=C/C=C/c1ccc(O)cc1,0,0,0
744,O=c1c(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0,0,0
745,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]1O,0,0,0
746,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0
747,CC(=O)Oc1ccc(C=Cc2cc(OC(C)=O)cc(OC(C)=O)c2)cc1,0,0,0
748,N[C@@H](CO)C(=O)NCC(=O)O,0,0,0
749,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,0,0,0
750,NC[C@H](O)c1ccc(O)cc1,0,0,0
751,CN1CCC2(C)c3cc(O)ccc3N(C)C12,0,0,0
752,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,0,0,0
753,CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,0,0,0
754,O=C(O)c1cccc(OS(=O)(=O)O)c1,0,0,0
755,CCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,0,0,0
756,COc1cc(/C=C/C(=O)Nc2ccc(O)cc2C(=O)O)ccc1O,0,0,0
757,Cc1nc2ccccc2s1,0,0,0
758,CC(C)(N)C(=O)O,0,0,0
759,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,0,0,0
760,COc1cc2oc(-c3ccc(O)cc3O)c(CC=C(C)C)c(=O)c2c(O)c1/C=C/C(C)C,0,0,0
761,CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,0,0,0
762,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0,0,0
763,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,0,0,0
764,CCC1(CC)C(=O)NCC(C)C1=O,0,0,0
765,O=c1cc(O)c2ccc(O)cc2o1,0,0,0
766,COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,0,0,0
767,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)c(C)c1C,0,0,0
768,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,0,0,0
769,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0,0,0
770,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0,0,0
771,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0,0,0
772,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,0,0,0
773,CCCCC/C=C\C=C\CCCCCCCCC(=O)O,0,0,0
774,CC(=O)N[C@H](C(=O)O)[C@@H](C)O,0,0,0
775,CC(=O)Nc1nnc(S(N)(=O)=O)s1,0,0,0
776,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0,0,0
