,smiles,logP,qed,SAS
564,Cc1[nH]c(=O)[nH]c(=O)c1CO,0,0,0
565,CNC[C@H](O)c1ccc(O)c(O)c1,0,0,0
566,C=C(OP(=O)(O)O)C(=O)O,0,0,0
567,O=C(O)CC/C=C\CCC(=O)O,0,0,0
568,CC(C)=CCc1c(O)cc2oc3c(CC=C(C)C)c(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O,0,0,0
569,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,0,0,0
570,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,0,0
571,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC43C)C2C1,0,0,0
572,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,0,0,0
573,Cn1ccc(=O)c(C(N)=O)c1,0,0,0
574,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0,0,0
575,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0,0,0
576,O=C(CO)c1ccccc1,0,0,0
577,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\CO)C(C)(C)CCC1,0,0,0
578,CC(C)=CCc1cc(C2CC(=O)c3ccc(O)c(CC=C(C)C)c3O2)ccc1O,0,0,0
579,O=C1CC(c2ccccc2)Oc2ccccc21,0,0,0
580,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,0,0,0
581,COc1ccc(CC2COC(=O)C2Cc2ccc(OC3OC(CO)C(O)C(O)C3O)c(OC)c2)cc1OC,0,0,0
582,O=C(O)CCc1ccc(O)c(O)c1,0,0,0
583,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,0,0,0
584,CC1=CCC2C(C)(C)C(O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1,0,0,0
585,Cn1c(=O)[nH]c2ncn(C)c2c1=O,0,0,0
586,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0,0,0
587,C[N+](C)(C)[C@@H](Cc1c[nH]c(=S)[nH]1)C(=O)[O-],0,0,0
588,O=C(O)CCCc1ccccc1,0,0,0
589,CC(C)=CCCC(C)O,0,0,0
590,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0,0,0
591,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1CC(O)C2C,0,0,0
592,O=C(O)CNC(=O)c1ccccc1,0,0,0
593,O=C(CS(=O)Cc1ccco1)NC/C=C\COc1cc(CN2CCCCC2)ccn1,0,0,0
594,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,0,0,0
595,O=C(O)CCCCCC[C@@H](O)CC(=O)O,0,0,0
596,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0,0,0
597,O=C(Oc1ccccc1)c1ccccc1O,0,0,0
598,CC(=O)OCC[N+](C)(C)C,0,0,0
599,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,0,0,0
600,Cc1cc(O)ccc1Cl,0,0,0
601,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,0,0,0
602,CCCCC/C=C\C/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,0,0,0
603,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,0,0
604,CC(C)CC(NC(=O)C(C)N)C(=O)O,0,0,0
605,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0,0,0
606,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],0,0,0
607,O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1ccccc13)OCO2,0,0,0
608,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,0,0,0
609,CCN(CC)C(=O)SCc1ccc(Cl)cc1,0,0,0
610,CN(CC(=O)O)C(=N)N,0,0,0
611,COc1nc(NC(C)C)nc(NC(C)C)n1,0,0,0
612,NC(C(=O)O)c1ccccc1,0,0,0
613,CCC(C)C(N)C(=O)NC(CCC(N)=O)C(=O)O,0,0,0
614,CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN,0,0,0
615,COc1ccc2[nH]c([S@@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,0,0,0
616,N[C@@H](CCC(=O)O)C(=O)O,0,0,0
617,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,0,0,0
618,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,0,0,0
619,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0,0,0
620,CC1C(c2ccccc2)OCCN1C,0,0,0
621,OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,0,0,0
622,CCC(O)=Nc1ccc(Cl)c(Cl)c1,0,0,0
623,C[Se]CC[C@H](N)C(=O)O,0,0,0
624,S=P(N1CC1)(N1CC1)N1CC1,0,0,0
625,CN1C2CCCC1CC(=O)C2,0,0,0
626,CNC(C)Cc1ccccc1,0,0,0
627,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,0,0,0
628,CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,0,0,0
629,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,0,0,0
630,NC(N)=NCCN1CCCCCCC1,0,0,0
631,Cn1c(=O)[nH]c2[nH]c(=O)[nH]c2c1=O,0,0,0
632,O=C1c2ccccc2C(=O)c2c(O)cc(O)cc21,0,0,0
633,CC(=O)Oc1ccc2c(=O)c(-c3ccccc3)c(C)oc2c1,0,0,0
634,Cn1cnc2c1c(=O)n(CCCC(=O)O)c(=O)n2C,0,0,0
635,O=C(O)CCCCCCCCCC(=O)O,0,0,0
636,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0,0,0
637,O=C1C(OC2OC(CO)C(O)C(O)C2O)Oc2ccccc2N1O,0,0,0
638,CCCS(=O)(=O)c1ccc2nc(N=C(O)OC)[nH]c2c1,0,0,0
639,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,0,0,0
640,O=C(/C=C/CCc1ccccc1)CCc1ccccc1,0,0,0
641,C=C(C)[C@@H]1CC=C(C)CC1,0,0,0
642,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,0,0,0
643,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,0,0,0
644,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1,0,0,0
645,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0,0,0
646,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,0,0,0
647,CC1(C)CON(Cc2ccccc2Cl)C1=O,0,0,0
648,CC(C)c1cccc(C(C)C)c1O,0,0,0
649,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,0,0,0
650,C[C@@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0,0,0
651,O=C(Nc1ccc2c(=O)cc(-c3nn[nH]n3)oc2c1)c1ccc(OCCCCc2ccccc2)cc1,0,0,0
652,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0,0
653,NC(Cc1ccccc1O)C(=O)O,0,0,0
654,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,0,0,0
655,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,0,0,0
656,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0,0,0
657,Cn1c(=O)[nH]c2c(=O)[nH]c(=O)[nH]c21,0,0,0
658,C[S+](C)C,0,0,0
659,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1=O,0,0,0
660,CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC,0,0,0
661,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc1,0,0,0
662,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0,0,0
663,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(OC(=O)C=Cc2ccc(O)c(O)c2)C1OC(=O)C=Cc1ccc(O)c(O)c1,0,0,0
664,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,0,0,0
665,CCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,0,0,0
666,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O,0,0,0
667,NCCc1c[nH]cn1,0,0,0
668,O=c1c(O)c(-c2ccccc2)oc2ccccc12,0,0,0
669,CCCCCCCCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,0,0,0
670,CC(=O)NCC(=O)O,0,0,0
671,CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C,0,0,0
672,COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2,0,0,0
673,NC(=O)Cc1c[nH]c2ccccc12,0,0,0
674,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0,0
675,O=C(O)C(c1ccccc1Cl)N1CCc2sccc2C1,0,0,0
676,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)ccc1O,0,0,0
677,CCCCCC(=O)O,0,0,0
678,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0,0,0
679,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0,0,0
680,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0,0,0
681,COC(=O)c1ccccc1C(=O)OC,0,0,0
682,COc1cc(OC)nc(NS(=O)(=O)c2ccc(N=C(C)O)cc2)n1,0,0,0
683,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,0,0,0
684,CNCC(c1ccc(OC)cc1)C1(O)CCCCC1,0,0,0
685,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,0,0,0
686,Cc1cccc(C(=O)NCC(=O)O)c1,0,0,0
687,C[n+]1ccccc1C(=O)[O-],0,0,0
688,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,0
689,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0,0,0
690,COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4,0,0,0
691,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,0,0
692,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,0,0,0
693,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1O,0,0,0
694,O=C(O)[C@@H](COP(=O)(O)O)OP(=O)(O)O,0,0,0
695,O=c1nc(O)ccn1C1OC(CO)C(O)C1O,0,0,0
696,CC(O)(CC(=O)O)CC(=O)O,0,0,0
697,CCCN(CCC)CCc1cccc2c1CC(=O)N2,0,0,0
698,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,0,0,0
699,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,0,0,0
700,O=C(O)[C@H]1CCCN1,0,0,0
701,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC,0,0,0
702,CC(C)COC(=O)c1ccccc1C(=O)O,0,0,0
703,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0,0,0
704,OC[C@H](Cc1cccc(O)c1)[C@H](CO)Cc1cccc(O)c1,0,0,0
705,O=C(O)/C=C\C=C/C(=O)O,0,0,0
706,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,0,0,0
707,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,0,0,0
708,CC(O)C(C)C(=O)O,0,0,0
709,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0,0,0
710,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0,0,0
711,CSCCC(N)C(=O)O,0,0,0
712,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,0,0,0
713,O=C(O)Cn1ccnc1,0,0,0
714,O=C(O)CC(=O)O,0,0,0
715,O=C/C=C/c1ccccc1,0,0,0
716,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0,0,0
717,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0,0,0
718,O=C(OCC1(O)C(O)C=CC(OC(=O)c2ccccc2)C1O)c1ccccc1,0,0,0
719,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,0,0,0
720,O=C(O)CC(=O)OCC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c2=O)C(O)C(O)C1O,0,0,0
721,CNC(=O)Oc1cccc2c1OC(C)(C)O2,0,0,0
722,C1CCNC1,0,0,0
723,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,0,0,0
724,COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,0,0,0
725,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0,0,0
726,COc1ccc(C(=O)OC(c2ccc(OC)cc2)C(C)O)cc1,0,0,0
727,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,0,0,0
728,CCCCCC/C=C/C=C/CCCCCCCC(=O)O,0,0,0
729,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CNC,0,0,0
730,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,0,0,0
731,C[C@H](O)[C@H](N)C(=O)O,0,0,0
732,CC(C)CCCCCCCCCCCCC(=O)O,0,0,0
733,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,0,0,0
734,C[C@@H](O)C(=O)O,0,0,0
735,COc1cc(/C=C/C(=O)NCC(O)c2ccc(O)cc2)ccc1O,0,0,0
736,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0,0,0
737,CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C,0,0,0
738,O=C(O)C#Cc1ccccc1,0,0,0
739,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,0,0,0
740,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0,0,0
741,O=C(/C=C/C=C/c1ccc(O)cc1)Nc1ccc(O)cc1C(=O)O,0,0,0
742,O=C(O)c1cccc(O)c1,0,0,0
743,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,0,0,0
744,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,0,0,0
745,CC(C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(=O)O,0,0,0
746,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,0,0,0
747,COc1cc(CC(N)C(=O)O)ccc1O,0,0,0
748,NC1CCCCC1,0,0,0
749,CCCCCCCC/C=C\CCCCCCCC(O)=N[C@@H](Cc1ccccc1)C(=O)O,0,0,0
750,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,0,0,0
751,O=[N+]([O-])c1ccc(OP(=O)(O)Oc2ccc([N+](=O)[O-])cc2)cc1,0,0,0
752,CC(=O)N[C@@H](CS)C(=O)O,0,0,0
753,CCCCC(N)C(=O)O,0,0,0
754,Cc1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,0,0,0
755,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0,0,0
756,O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,0,0,0
757,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,0,0,0
758,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,0,0,0
759,CC(C)CC(NC(=O)C(N)C(C)O)C(=O)O,0,0,0
760,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,0,0,0
761,CCN(CC)C(=O)c1cccc(C)c1,0,0,0
762,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,0,0,0
763,COc1ccccc1/C=C/C=O,0,0,0
764,COCC(C)N(C(=O)CCl)c1c(C)csc1C,0,0,0
765,O=C(O)CC(O)(CC(=O)O)C(=O)O,0,0,0
766,CN[C@H](CC(=O)O)C(=O)O,0,0,0
767,CCCOC(=O)c1cc(O)c(O)c(O)c1,0,0,0
768,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0,0,0
769,CN=C(O)Oc1ccccc1C(C)C,0,0,0
770,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,0,0,0
771,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0,0,0
772,C=CC(N)CCC(=O)O,0,0,0
773,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0,0,0
774,CC(=O)OCC1OC(OC2C(O)COC(OC3C(O)C(C)(C)CC4C5=CCC6C7(C)CCC(OC8OC(C(=O)O)C(O)C(O)C8OC8OC(CO)C(O)C(O)C8O)C(C)(CO)C7CCC6(C)C5(C)CCC43C)C2O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0,0,0
775,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,0,0,0
776,O=C(O)CCCCCCCC(=O)O,0,0,0
777,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C2C1,0,0,0
778,CCOC(=O)C=CC(=O)O,0,0,0
779,CC[C@@H](C)[C@@H](O)C(=O)O,0,0,0
780,OCC1OC(Oc2cc(O)cc3[o+]c(-c4ccc(O)c(O)c4)c(OC4OC(CO)C(O)C(O)C4OC4OCC(O)C(O)C4O)cc23)C(O)C(O)C1O,0,0,0
781,CC(C)Cn1cnc2c(N)nc3ccccc3c21,0,0,0
782,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@H]1O,0,0,0
783,O=C(O)/C=C/CC(=O)O,0,0,0
784,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,0
785,C#CCCCCCCCCCCCC(O)CC(O)CO,0,0,0
786,O=c1cc(-c2ccccc2)oc2cccc(OC3OC(CO)C(O)C(O)C3O)c12,0,0,0
787,C1CNCCN1,0,0,0
788,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O,0,0,0
789,COc1ccc(C(O)=Nc2nc3ccccc3c(NCc3ccccc3)c2C#N)cc1,0,0,0
790,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,0,0,0
791,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,0,0,0
792,CC(C)=CCCC(C)=CCOc1c2ccoc2cc2oc(=O)ccc12,0,0,0
793,CC(C)C[C@H](O)C(=O)O,0,0,0
794,CN[C@@H](C)[C@H](O)c1ccccc1,0,0,0
795,COc1ccc(C(=O)/C=C/c2ccccc2)cc1,0,0,0
796,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,0,0,0
797,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,0,0,0
798,CCCCOC(=O)c1ccccc1C(=O)OCCCC,0,0,0
799,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,0
800,Cn1cnc(CC(=O)O)c1,0,0,0
801,O=P(O)(O)OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,0,0,0
802,OC[C@H]1O[C@@H](n2cnc3c(O)nc(O)nc32)[C@H](O)[C@@H]1O,0,0,0
803,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,0,0,0
804,CCCC(Cc1ccccc1)N1CCCC1,0,0,0
805,CN(C)c1ncnc2nc[nH]c12,0,0,0
806,N#CC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)c1ccccc1,0,0,0
807,CC(C)NCC(O)COc1cccc2ccccc12,0,0,0
808,C[N+](C)(C)CCOP(=O)(O)O,0,0,0
809,COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,0,0
810,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,0,0,0
811,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0,0,0
812,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1,0,0,0
813,COc1cc(O)ccc1C(=O)/C=C/c1ccc(O)cc1,0,0,0
814,NCCC(=O)O,0,0,0
815,Cc1ccc2oc(=O)ccc2c1,0,0,0
816,CNCCCC12CCC(c3ccccc31)c1ccccc12,0,0,0
817,CC(CC(=O)O)CC(=O)O,0,0,0
818,C[N+](C)(C)C[C@@H](CC(=O)[O-])OC(=O)CC(=O)O,0,0,0
819,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,0,0,0
820,NC(C(=O)O)C(=O)O,0,0,0
821,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1,0,0,0
822,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,0,0,0
823,CC(N)Cc1cccc(C(F)(F)F)c1,0,0,0
824,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C,0,0,0
825,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0,0,0
826,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O2)cc1O,0,0,0
827,Oc1ccc(C(F)(F)F)cc1,0,0,0
828,N=C(N)NCCC[C@@H](N)C(=O)O,0,0,0
829,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0,0,0
830,CC(C)C(=O)NCC(=O)O,0,0,0
831,N[C@@H](CCC(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(=O)O,0,0,0
832,O=CCCCCCCCC(=O)O,0,0,0
833,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,0,0,0
834,COc1cc(CCN)ccc1O,0,0,0
835,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0,0,0
836,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0,0,0
837,CCCCC1CCCCC(=O)O1,0,0,0
838,CC(=O)OCc1ccccc1,0,0,0
839,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,0,0,0
840,O=C(NCCO[N+](=O)[O-])c1cccnc1,0,0,0
